StationName,StationID,year,month,day,hour,tau,PMf
沙鹿,EPA029,2019,4,18,2,75,20.94180000
大里,EPA030,2019,4,18,2,75,24.79930000
忠明,EPA031,2019,4,18,2,75,23.99690000
西屯,EPA032,2019,4,18,2,75,28.41750000
彰化,EPA033,2019,4,18,2,75,24.71730000
線西,EPA034,2019,4,18,2,75,22.64690000
二林,EPA035,2019,4,18,2,75,26.48470000
南投,EPA036,2019,4,18,2,75,20.26610000
斗六,EPA037,2019,4,18,2,75,16.31920000
崙背,EPA038,2019,4,18,2,75,12.12910000
新港,EPA039,2019,4,18,2,75,18.03430000
朴子,EPA040,2019,4,18,2,75,19.22410000
臺西,EPA041,2019,4,18,2,75,7.31322000
嘉義,EPA042,2019,4,18,2,75,10.66110000
新營,EPA043,2019,4,18,2,75,14.29630000
善化,EPA044,2019,4,18,2,75,20.63150000
安南,EPA045,2019,4,18,2,75,20.72170000
臺南,EPA046,2019,4,18,2,75,21.61740000
美濃,EPA047,2019,4,18,2,75,9.99714000
橋頭,EPA048,2019,4,18,2,75,18.88270000
仁武,EPA049,2019,4,18,2,75,26.08430000
鳳山,EPA050,2019,4,18,2,75,31.46400000
大寮,EPA051,2019,4,18,2,75,55.81440000
林園,EPA052,2019,4,18,2,75,52.53790000
楠梓,EPA053,2019,4,18,2,75,22.71390000
左營,EPA054,2019,4,18,2,75,9.45154000
前金,EPA056,2019,4,18,2,75,18.59750000
前鎮,EPA057,2019,4,18,2,75,26.81000000
小港,EPA058,2019,4,18,2,75,88.16100000
屏東,EPA059,2019,4,18,2,75,19.71510000
潮州,EPA060,2019,4,18,2,75,29.36880000
恆春,EPA061,2019,4,18,2,75,16.39530000
臺東,EPA062,2019,4,18,2,75,16.68160000
花蓮,EPA063,2019,4,18,2,75,19.36250000
陽明,EPA064,2019,4,18,2,75,17.52970000
宜蘭,EPA065,2019,4,18,2,75,22.74870000
冬山,EPA066,2019,4,18,2,75,29.56520000
三重,EPA067,2019,4,18,2,75,22.85420000
中壢,EPA068,2019,4,18,2,75,33.62530000
竹山,EPA069,2019,4,18,2,75,17.56090000
永和,EPA070,2019,4,18,2,75,19.16390000
復興,EPA071,2019,4,18,2,75,66.39560000
埔里,EPA072,2019,4,18,2,75,17.54890000
關山,EPA080,2019,4,18,2,75,16.78350000
金門,EPA101,2019,4,18,2,75,NULL
馬祖,EPA102,2019,4,18,2,75,NULL
阿里山,EPA103,2019,4,18,2,75,16.42580000
麥寮,EPA110,2019,4,18,2,75,16.67230000
基隆,EPA001,2019,4,18,1,74,18.51630000
汐止,EPA002,2019,4,18,1,74,19.12880000
萬里,EPA003,2019,4,18,1,74,19.60370000
新店,EPA004,2019,4,18,1,74,21.72090000
土城,EPA005,2019,4,18,1,74,27.03710000
板橋,EPA006,2019,4,18,1,74,28.78820000
新莊,EPA007,2019,4,18,1,74,23.82220000
菜寮,EPA008,2019,4,18,1,74,21.44170000
林口,EPA009,2019,4,18,1,74,21.08210000
淡水,EPA010,2019,4,18,1,74,19.53100000
士林,EPA011,2019,4,18,1,74,23.46010000
中山,EPA012,2019,4,18,1,74,17.99480000
萬華,EPA013,2019,4,18,1,74,17.95140000
古亭,EPA014,2019,4,18,1,74,20.72090000
松山,EPA015,2019,4,18,1,74,20.51660000
大同,EPA016,2019,4,18,1,74,36.43100000
桃園,EPA017,2019,4,18,1,74,28.37910000
大園,EPA018,2019,4,18,1,74,29.47520000
觀音,EPA019,2019,4,18,1,74,21.34580000
平鎮,EPA020,2019,4,18,1,74,29.76550000
龍潭,EPA021,2019,4,18,1,74,36.65940000
湖口,EPA022,2019,4,18,1,74,29.47450000
竹東,EPA023,2019,4,18,1,74,18.26580000
新竹,EPA024,2019,4,18,1,74,25.91640000
頭份,EPA025,2019,4,18,1,74,33.23880000
苗栗,EPA026,2019,4,18,1,74,50.13760000
三義,EPA027,2019,4,18,1,74,22.58410000
豐原,EPA028,2019,4,18,1,74,18.35600000
沙鹿,EPA029,2019,4,18,1,74,21.25420000
大里,EPA030,2019,4,18,1,74,25.80100000
忠明,EPA031,2019,4,18,1,74,26.68860000
西屯,EPA032,2019,4,18,1,74,28.44390000
彰化,EPA033,2019,4,18,1,74,26.76020000
線西,EPA034,2019,4,18,1,74,24.55530000
二林,EPA035,2019,4,18,1,74,25.78260000
南投,EPA036,2019,4,18,1,74,19.20060000
斗六,EPA037,2019,4,18,1,74,16.37780000
崙背,EPA038,2019,4,18,1,74,13.36880000
新港,EPA039,2019,4,18,1,74,18.46740000
朴子,EPA040,2019,4,18,1,74,18.28710000
臺西,EPA041,2019,4,18,1,74,7.66406000
嘉義,EPA042,2019,4,18,1,74,8.50007000
新營,EPA043,2019,4,18,1,74,15.41520000
善化,EPA044,2019,4,18,1,74,24.73530000
安南,EPA045,2019,4,18,1,74,23.25630000
臺南,EPA046,2019,4,18,1,74,22.02060000
美濃,EPA047,2019,4,18,1,74,10.84310000
橋頭,EPA048,2019,4,18,1,74,18.80000000
仁武,EPA049,2019,4,18,1,74,18.67300000
鳳山,EPA050,2019,4,18,1,74,27.79010000
大寮,EPA051,2019,4,18,1,74,59.37180000
林園,EPA052,2019,4,18,1,74,75.11850000
楠梓,EPA053,2019,4,18,1,74,28.65060000
左營,EPA054,2019,4,18,1,74,9.83607000
前金,EPA056,2019,4,18,1,74,21.22910000
前鎮,EPA057,2019,4,18,1,74,30.21000000
小港,EPA058,2019,4,18,1,74,84.21360000
屏東,EPA059,2019,4,18,1,74,20.60230000
潮州,EPA060,2019,4,18,1,74,30.55480000
恆春,EPA061,2019,4,18,1,74,16.49960000
臺東,EPA062,2019,4,18,1,74,17.57910000
花蓮,EPA063,2019,4,18,1,74,19.75740000
陽明,EPA064,2019,4,18,1,74,17.83750000
宜蘭,EPA065,2019,4,18,1,74,27.60270000
冬山,EPA066,2019,4,18,1,74,20.96000000
三重,EPA067,2019,4,18,1,74,21.25650000
中壢,EPA068,2019,4,18,1,74,35.75060000
竹山,EPA069,2019,4,18,1,74,17.88430000
永和,EPA070,2019,4,18,1,74,20.09330000
復興,EPA071,2019,4,18,1,74,60.72730000
埔里,EPA072,2019,4,18,1,74,18.60340000
關山,EPA080,2019,4,18,1,74,16.91550000
金門,EPA101,2019,4,18,1,74,NULL
馬祖,EPA102,2019,4,18,1,74,NULL
阿里山,EPA103,2019,4,18,1,74,16.33470000
麥寮,EPA110,2019,4,18,1,74,16.55640000
基隆,EPA001,2019,4,18,0,73,20.45690000
汐止,EPA002,2019,4,18,0,73,19.30290000
萬里,EPA003,2019,4,18,0,73,22.16560000
新店,EPA004,2019,4,18,0,73,43.00880000
土城,EPA005,2019,4,18,0,73,24.13810000
板橋,EPA006,2019,4,18,0,73,24.85720000
新莊,EPA007,2019,4,18,0,73,25.38310000
菜寮,EPA008,2019,4,18,0,73,23.89100000
林口,EPA009,2019,4,18,0,73,20.01650000
淡水,EPA010,2019,4,18,0,73,20.95160000
士林,EPA011,2019,4,18,0,73,17.89980000
中山,EPA012,2019,4,18,0,73,18.78130000
萬華,EPA013,2019,4,18,0,73,18.16750000
古亭,EPA014,2019,4,18,0,73,23.28700000
松山,EPA015,2019,4,18,0,73,21.23140000
大同,EPA016,2019,4,18,0,73,18.93560000
桃園,EPA017,2019,4,18,0,73,36.34990000
大園,EPA018,2019,4,18,0,73,20.87550000
觀音,EPA019,2019,4,18,0,73,20.58700000
平鎮,EPA020,2019,4,18,0,73,34.47020000
龍潭,EPA021,2019,4,18,0,73,30.79230000
湖口,EPA022,2019,4,18,0,73,27.77180000
竹東,EPA023,2019,4,18,0,73,23.17350000
新竹,EPA024,2019,4,18,0,73,24.74550000
頭份,EPA025,2019,4,18,0,73,30.63890000
苗栗,EPA026,2019,4,18,0,73,53.22530000
三義,EPA027,2019,4,18,0,73,20.78190000
豐原,EPA028,2019,4,18,0,73,19.22280000
沙鹿,EPA029,2019,4,18,0,73,25.15040000
大里,EPA030,2019,4,18,0,73,22.94000000
忠明,EPA031,2019,4,18,0,73,37.84700000
西屯,EPA032,2019,4,18,0,73,32.04690000
彰化,EPA033,2019,4,18,0,73,27.37520000
線西,EPA034,2019,4,18,0,73,25.54020000
二林,EPA035,2019,4,18,0,73,21.87030000
南投,EPA036,2019,4,18,0,73,18.50990000
斗六,EPA037,2019,4,18,0,73,13.21510000
崙背,EPA038,2019,4,18,0,73,15.00690000
新港,EPA039,2019,4,18,0,73,19.02930000
朴子,EPA040,2019,4,18,0,73,18.42080000
臺西,EPA041,2019,4,18,0,73,10.07910000
嘉義,EPA042,2019,4,18,0,73,7.99390000
新營,EPA043,2019,4,18,0,73,18.03100000
善化,EPA044,2019,4,18,0,73,24.79430000
安南,EPA045,2019,4,18,0,73,30.75170000
臺南,EPA046,2019,4,18,0,73,24.91570000
美濃,EPA047,2019,4,18,0,73,10.09760000
橋頭,EPA048,2019,4,18,0,73,26.20650000
仁武,EPA049,2019,4,18,0,73,21.99910000
鳳山,EPA050,2019,4,18,0,73,34.09600000
大寮,EPA051,2019,4,18,0,73,82.11740000
林園,EPA052,2019,4,18,0,73,31.35330000
楠梓,EPA053,2019,4,18,0,73,23.58630000
左營,EPA054,2019,4,18,0,73,12.27690000
前金,EPA056,2019,4,18,0,73,27.74890000
前鎮,EPA057,2019,4,18,0,73,27.85200000
小港,EPA058,2019,4,18,0,73,57.43680000
屏東,EPA059,2019,4,18,0,73,21.71230000
潮州,EPA060,2019,4,18,0,73,29.55530000
恆春,EPA061,2019,4,18,0,73,16.42070000
臺東,EPA062,2019,4,18,0,73,17.28090000
花蓮,EPA063,2019,4,18,0,73,21.15670000
陽明,EPA064,2019,4,18,0,73,17.29920000
宜蘭,EPA065,2019,4,18,0,73,24.19260000
冬山,EPA066,2019,4,18,0,73,18.69510000
三重,EPA067,2019,4,18,0,73,20.54200000
中壢,EPA068,2019,4,18,0,73,26.09090000
竹山,EPA069,2019,4,18,0,73,18.61740000
永和,EPA070,2019,4,18,0,73,20.13630000
復興,EPA071,2019,4,18,0,73,45.74380000
埔里,EPA072,2019,4,18,0,73,18.29620000
關山,EPA080,2019,4,18,0,73,16.60600000
金門,EPA101,2019,4,18,0,73,NULL
馬祖,EPA102,2019,4,18,0,73,NULL
阿里山,EPA103,2019,4,18,0,73,16.38850000
麥寮,EPA110,2019,4,18,0,73,17.41660000
基隆,EPA001,2019,4,17,23,96,39.67180000
基隆,EPA001,2019,4,17,23,72,19.77760000
汐止,EPA002,2019,4,17,23,96,24.86260000
汐止,EPA002,2019,4,17,23,72,21.57730000
萬里,EPA003,2019,4,17,23,96,15.40280000
萬里,EPA003,2019,4,17,23,72,16.37220000
新店,EPA004,2019,4,17,23,96,22.62850000
新店,EPA004,2019,4,17,23,72,20.22230000
土城,EPA005,2019,4,17,23,96,24.88770000
土城,EPA005,2019,4,17,23,72,26.77640000
板橋,EPA006,2019,4,17,23,96,28.82960000
板橋,EPA006,2019,4,17,23,72,56.23450000
新莊,EPA007,2019,4,17,23,96,24.15180000
新莊,EPA007,2019,4,17,23,72,23.85270000
菜寮,EPA008,2019,4,17,23,96,24.40320000
菜寮,EPA008,2019,4,17,23,72,37.63450000
林口,EPA009,2019,4,17,23,96,16.83250000
林口,EPA009,2019,4,17,23,72,23.78520000
淡水,EPA010,2019,4,17,23,96,8.32734000
淡水,EPA010,2019,4,17,23,72,21.39190000
士林,EPA011,2019,4,17,23,96,24.24150000
士林,EPA011,2019,4,17,23,72,17.62820000
中山,EPA012,2019,4,17,23,96,29.90670000
中山,EPA012,2019,4,17,23,72,19.05800000
萬華,EPA013,2019,4,17,23,96,26.65000000
萬華,EPA013,2019,4,17,23,72,18.93800000
古亭,EPA014,2019,4,17,23,96,32.29460000
古亭,EPA014,2019,4,17,23,72,21.21760000
松山,EPA015,2019,4,17,23,96,28.74450000
松山,EPA015,2019,4,17,23,72,19.75000000
大同,EPA016,2019,4,17,23,96,32.80380000
大同,EPA016,2019,4,17,23,72,21.30660000
桃園,EPA017,2019,4,17,23,96,38.70720000
桃園,EPA017,2019,4,17,23,72,41.34500000
大園,EPA018,2019,4,17,23,96,18.16040000
大園,EPA018,2019,4,17,23,72,21.64030000
觀音,EPA019,2019,4,17,23,96,23.31140000
觀音,EPA019,2019,4,17,23,72,19.59810000
平鎮,EPA020,2019,4,17,23,96,40.12450000
平鎮,EPA020,2019,4,17,23,72,41.67590000
龍潭,EPA021,2019,4,17,23,96,38.53330000
龍潭,EPA021,2019,4,17,23,72,36.81220000
湖口,EPA022,2019,4,17,23,96,31.81160000
湖口,EPA022,2019,4,17,23,72,24.55020000
竹東,EPA023,2019,4,17,23,96,17.92240000
竹東,EPA023,2019,4,17,23,72,41.95180000
新竹,EPA024,2019,4,17,23,96,24.54070000
新竹,EPA024,2019,4,17,23,72,23.43670000
頭份,EPA025,2019,4,17,23,96,21.81100000
頭份,EPA025,2019,4,17,23,72,33.53900000
苗栗,EPA026,2019,4,17,23,96,17.78710000
苗栗,EPA026,2019,4,17,23,72,32.55860000
三義,EPA027,2019,4,17,23,96,16.61640000
三義,EPA027,2019,4,17,23,72,21.88180000
豐原,EPA028,2019,4,17,23,96,15.69660000
豐原,EPA028,2019,4,17,23,72,19.43810000
沙鹿,EPA029,2019,4,17,23,96,18.09340000
沙鹿,EPA029,2019,4,17,23,72,22.36730000
大里,EPA030,2019,4,17,23,96,16.95840000
大里,EPA030,2019,4,17,23,72,20.77170000
忠明,EPA031,2019,4,17,23,96,21.71520000
忠明,EPA031,2019,4,17,23,72,26.37120000
西屯,EPA032,2019,4,17,23,96,13.39680000
西屯,EPA032,2019,4,17,23,72,25.38200000
彰化,EPA033,2019,4,17,23,96,13.97220000
彰化,EPA033,2019,4,17,23,72,21.80360000
線西,EPA034,2019,4,17,23,96,22.30860000
線西,EPA034,2019,4,17,23,72,19.10730000
二林,EPA035,2019,4,17,23,96,24.38420000
二林,EPA035,2019,4,17,23,72,19.32380000
南投,EPA036,2019,4,17,23,96,22.54550000
南投,EPA036,2019,4,17,23,72,17.34180000
斗六,EPA037,2019,4,17,23,96,23.83580000
斗六,EPA037,2019,4,17,23,72,14.98550000
崙背,EPA038,2019,4,17,23,96,24.85850000
崙背,EPA038,2019,4,17,23,72,17.82070000
新港,EPA039,2019,4,17,23,96,20.44580000
新港,EPA039,2019,4,17,23,72,18.73020000
朴子,EPA040,2019,4,17,23,96,18.47270000
朴子,EPA040,2019,4,17,23,72,18.08540000
臺西,EPA041,2019,4,17,23,96,18.51540000
臺西,EPA041,2019,4,17,23,72,18.04840000
嘉義,EPA042,2019,4,17,23,96,16.86290000
嘉義,EPA042,2019,4,17,23,72,6.32178000
新營,EPA043,2019,4,17,23,96,19.06910000
新營,EPA043,2019,4,17,23,72,18.26120000
善化,EPA044,2019,4,17,23,96,20.43470000
善化,EPA044,2019,4,17,23,72,23.26150000
安南,EPA045,2019,4,17,23,96,20.82110000
安南,EPA045,2019,4,17,23,72,28.82640000
臺南,EPA046,2019,4,17,23,96,22.86020000
臺南,EPA046,2019,4,17,23,72,25.08350000
美濃,EPA047,2019,4,17,23,96,19.25170000
美濃,EPA047,2019,4,17,23,72,18.48410000
橋頭,EPA048,2019,4,17,23,96,19.81640000
橋頭,EPA048,2019,4,17,23,72,29.56010000
仁武,EPA049,2019,4,17,23,96,22.28240000
仁武,EPA049,2019,4,17,23,72,32.77150000
鳳山,EPA050,2019,4,17,23,96,25.71210000
鳳山,EPA050,2019,4,17,23,72,24.01470000
大寮,EPA051,2019,4,17,23,96,29.06440000
大寮,EPA051,2019,4,17,23,72,26.07650000
林園,EPA052,2019,4,17,23,96,30.81150000
林園,EPA052,2019,4,17,23,72,40.11510000
楠梓,EPA053,2019,4,17,23,96,22.84580000
楠梓,EPA053,2019,4,17,23,72,30.06540000
左營,EPA054,2019,4,17,23,96,28.79290000
左營,EPA054,2019,4,17,23,72,27.46890000
前金,EPA056,2019,4,17,23,96,20.22520000
前金,EPA056,2019,4,17,23,72,34.81990000
前鎮,EPA057,2019,4,17,23,96,26.93260000
前鎮,EPA057,2019,4,17,23,72,32.90000000
小港,EPA058,2019,4,17,23,96,29.80820000
小港,EPA058,2019,4,17,23,72,49.06770000
屏東,EPA059,2019,4,17,23,96,21.03570000
屏東,EPA059,2019,4,17,23,72,28.07150000
潮州,EPA060,2019,4,17,23,96,20.87960000
潮州,EPA060,2019,4,17,23,72,26.63260000
恆春,EPA061,2019,4,17,23,96,16.80890000
恆春,EPA061,2019,4,17,23,72,16.40330000
臺東,EPA062,2019,4,17,23,96,18.33720000
臺東,EPA062,2019,4,17,23,72,16.13220000
花蓮,EPA063,2019,4,17,23,96,25.57100000
花蓮,EPA063,2019,4,17,23,72,20.16220000
陽明,EPA064,2019,4,17,23,96,17.48110000
陽明,EPA064,2019,4,17,23,72,16.85850000
宜蘭,EPA065,2019,4,17,23,96,19.66120000
宜蘭,EPA065,2019,4,17,23,72,18.74140000
冬山,EPA066,2019,4,17,23,96,18.60680000
冬山,EPA066,2019,4,17,23,72,19.15650000
三重,EPA067,2019,4,17,23,96,27.34540000
三重,EPA067,2019,4,17,23,72,26.81240000
中壢,EPA068,2019,4,17,23,96,48.87940000
中壢,EPA068,2019,4,17,23,72,31.15830000
竹山,EPA069,2019,4,17,23,96,19.43510000
竹山,EPA069,2019,4,17,23,72,16.98730000
永和,EPA070,2019,4,17,23,96,27.29140000
永和,EPA070,2019,4,17,23,72,23.19120000
復興,EPA071,2019,4,17,23,96,29.81430000
復興,EPA071,2019,4,17,23,72,43.45220000
埔里,EPA072,2019,4,17,23,96,15.03490000
埔里,EPA072,2019,4,17,23,72,17.15180000
關山,EPA080,2019,4,17,23,96,16.40610000
關山,EPA080,2019,4,17,23,72,14.83410000
金門,EPA101,2019,4,17,23,96,NULL
金門,EPA101,2019,4,17,23,72,NULL
馬祖,EPA102,2019,4,17,23,96,NULL
馬祖,EPA102,2019,4,17,23,72,NULL
阿里山,EPA103,2019,4,17,23,96,15.64500000
阿里山,EPA103,2019,4,17,23,72,16.26320000
麥寮,EPA110,2019,4,17,23,96,20.75390000
麥寮,EPA110,2019,4,17,23,72,18.95360000
基隆,EPA001,2019,4,17,22,95,30.51030000
基隆,EPA001,2019,4,17,22,71,20.81350000
汐止,EPA002,2019,4,17,22,95,21.97770000
汐止,EPA002,2019,4,17,22,71,21.33810000
萬里,EPA003,2019,4,17,22,95,16.86040000
萬里,EPA003,2019,4,17,22,71,17.19280000
新店,EPA004,2019,4,17,22,95,23.33490000
新店,EPA004,2019,4,17,22,71,19.98520000
土城,EPA005,2019,4,17,22,95,23.20360000
土城,EPA005,2019,4,17,22,71,26.29200000
板橋,EPA006,2019,4,17,22,95,27.97770000
板橋,EPA006,2019,4,17,22,71,31.66380000
新莊,EPA007,2019,4,17,22,95,24.52140000
新莊,EPA007,2019,4,17,22,71,27.54270000
菜寮,EPA008,2019,4,17,22,95,28.11030000
菜寮,EPA008,2019,4,17,22,71,27.62050000
林口,EPA009,2019,4,17,22,95,16.56770000
林口,EPA009,2019,4,17,22,71,32.53900000
淡水,EPA010,2019,4,17,22,95,8.39312000
淡水,EPA010,2019,4,17,22,71,19.97920000
士林,EPA011,2019,4,17,22,95,22.62250000
士林,EPA011,2019,4,17,22,71,18.77930000
中山,EPA012,2019,4,17,22,95,29.63340000
中山,EPA012,2019,4,17,22,71,19.57440000
萬華,EPA013,2019,4,17,22,95,26.67290000
萬華,EPA013,2019,4,17,22,71,20.42630000
古亭,EPA014,2019,4,17,22,95,27.93100000
古亭,EPA014,2019,4,17,22,71,22.46800000
松山,EPA015,2019,4,17,22,95,27.72780000
松山,EPA015,2019,4,17,22,71,20.79890000
大同,EPA016,2019,4,17,22,95,31.65620000
大同,EPA016,2019,4,17,22,71,23.40600000
桃園,EPA017,2019,4,17,22,95,33.71200000
桃園,EPA017,2019,4,17,22,71,32.96480000
大園,EPA018,2019,4,17,22,95,17.15100000
大園,EPA018,2019,4,17,22,71,21.54130000
觀音,EPA019,2019,4,17,22,95,22.34180000
觀音,EPA019,2019,4,17,22,71,19.93310000
平鎮,EPA020,2019,4,17,22,95,38.52140000
平鎮,EPA020,2019,4,17,22,71,38.56850000
龍潭,EPA021,2019,4,17,22,95,33.73530000
龍潭,EPA021,2019,4,17,22,71,42.71210000
湖口,EPA022,2019,4,17,22,95,30.68730000
湖口,EPA022,2019,4,17,22,71,26.68470000
竹東,EPA023,2019,4,17,22,95,17.39090000
竹東,EPA023,2019,4,17,22,71,27.02670000
新竹,EPA024,2019,4,17,22,95,22.06900000
新竹,EPA024,2019,4,17,22,71,24.90670000
頭份,EPA025,2019,4,17,22,95,24.84850000
頭份,EPA025,2019,4,17,22,71,32.36610000
苗栗,EPA026,2019,4,17,22,95,21.46210000
苗栗,EPA026,2019,4,17,22,71,29.86650000
三義,EPA027,2019,4,17,22,95,17.48620000
三義,EPA027,2019,4,17,22,71,19.37060000
豐原,EPA028,2019,4,17,22,95,18.63720000
豐原,EPA028,2019,4,17,22,71,18.35220000
沙鹿,EPA029,2019,4,17,22,95,18.70950000
沙鹿,EPA029,2019,4,17,22,71,22.19590000
大里,EPA030,2019,4,17,22,95,20.12310000
大里,EPA030,2019,4,17,22,71,17.36910000
忠明,EPA031,2019,4,17,22,95,19.90690000
忠明,EPA031,2019,4,17,22,71,28.13670000
西屯,EPA032,2019,4,17,22,95,15.34920000
西屯,EPA032,2019,4,17,22,71,20.42610000
彰化,EPA033,2019,4,17,22,95,12.79680000
彰化,EPA033,2019,4,17,22,71,22.77550000
線西,EPA034,2019,4,17,22,95,20.43610000
線西,EPA034,2019,4,17,22,71,20.78210000
二林,EPA035,2019,4,17,22,95,21.72240000
二林,EPA035,2019,4,17,22,71,20.18830000
南投,EPA036,2019,4,17,22,95,24.58490000
南投,EPA036,2019,4,17,22,71,18.97910000
斗六,EPA037,2019,4,17,22,95,24.37920000
斗六,EPA037,2019,4,17,22,71,16.43930000
崙背,EPA038,2019,4,17,22,95,18.93810000
崙背,EPA038,2019,4,17,22,71,17.79270000
新港,EPA039,2019,4,17,22,95,18.88020000
新港,EPA039,2019,4,17,22,71,18.44630000
朴子,EPA040,2019,4,17,22,95,18.11420000
朴子,EPA040,2019,4,17,22,71,17.28340000
臺西,EPA041,2019,4,17,22,95,17.96130000
臺西,EPA041,2019,4,17,22,71,17.18400000
嘉義,EPA042,2019,4,17,22,95,16.08180000
嘉義,EPA042,2019,4,17,22,71,12.72630000
新營,EPA043,2019,4,17,22,95,19.56850000
新營,EPA043,2019,4,17,22,71,15.64880000
善化,EPA044,2019,4,17,22,95,19.52270000
善化,EPA044,2019,4,17,22,71,22.85390000
安南,EPA045,2019,4,17,22,95,21.34430000
安南,EPA045,2019,4,17,22,71,24.54990000
臺南,EPA046,2019,4,17,22,95,21.06340000
臺南,EPA046,2019,4,17,22,71,24.88780000
美濃,EPA047,2019,4,17,22,95,25.93400000
美濃,EPA047,2019,4,17,22,71,18.43300000
橋頭,EPA048,2019,4,17,22,95,21.42340000
橋頭,EPA048,2019,4,17,22,71,30.12820000
仁武,EPA049,2019,4,17,22,95,24.06710000
仁武,EPA049,2019,4,17,22,71,36.44900000
鳳山,EPA050,2019,4,17,22,95,24.66770000
鳳山,EPA050,2019,4,17,22,71,44.89760000
大寮,EPA051,2019,4,17,22,95,27.36650000
大寮,EPA051,2019,4,17,22,71,36.25860000
林園,EPA052,2019,4,17,22,95,29.18400000
林園,EPA052,2019,4,17,22,71,34.04230000
楠梓,EPA053,2019,4,17,22,95,27.29090000
楠梓,EPA053,2019,4,17,22,71,33.09360000
左營,EPA054,2019,4,17,22,95,28.24350000
左營,EPA054,2019,4,17,22,71,33.70370000
前金,EPA056,2019,4,17,22,95,19.44120000
前金,EPA056,2019,4,17,22,71,38.63510000
前鎮,EPA057,2019,4,17,22,95,25.80280000
前鎮,EPA057,2019,4,17,22,71,35.78720000
小港,EPA058,2019,4,17,22,95,24.41910000
小港,EPA058,2019,4,17,22,71,47.28920000
屏東,EPA059,2019,4,17,22,95,20.35030000
屏東,EPA059,2019,4,17,22,71,18.39630000
潮州,EPA060,2019,4,17,22,95,25.79670000
潮州,EPA060,2019,4,17,22,71,26.37560000
恆春,EPA061,2019,4,17,22,95,16.67630000
恆春,EPA061,2019,4,17,22,71,16.38880000
臺東,EPA062,2019,4,17,22,95,17.93100000
臺東,EPA062,2019,4,17,22,71,16.28930000
花蓮,EPA063,2019,4,17,22,95,30.43500000
花蓮,EPA063,2019,4,17,22,71,24.86680000
陽明,EPA064,2019,4,17,22,95,14.58410000
陽明,EPA064,2019,4,17,22,71,16.81340000
宜蘭,EPA065,2019,4,17,22,95,18.48020000
宜蘭,EPA065,2019,4,17,22,71,18.62080000
冬山,EPA066,2019,4,17,22,95,28.51160000
冬山,EPA066,2019,4,17,22,71,20.29020000
三重,EPA067,2019,4,17,22,95,27.69980000
三重,EPA067,2019,4,17,22,71,28.39680000
中壢,EPA068,2019,4,17,22,95,44.80990000
中壢,EPA068,2019,4,17,22,71,33.61540000
竹山,EPA069,2019,4,17,22,95,18.47020000
竹山,EPA069,2019,4,17,22,71,16.43280000
永和,EPA070,2019,4,17,22,95,23.62820000
永和,EPA070,2019,4,17,22,71,24.69840000
復興,EPA071,2019,4,17,22,95,36.21960000
復興,EPA071,2019,4,17,22,71,36.50910000
埔里,EPA072,2019,4,17,22,95,14.94930000
埔里,EPA072,2019,4,17,22,71,17.75390000
關山,EPA080,2019,4,17,22,95,16.58840000
關山,EPA080,2019,4,17,22,71,15.14590000
金門,EPA101,2019,4,17,22,95,NULL
金門,EPA101,2019,4,17,22,71,NULL
馬祖,EPA102,2019,4,17,22,95,NULL
馬祖,EPA102,2019,4,17,22,71,NULL
阿里山,EPA103,2019,4,17,22,95,15.59260000
阿里山,EPA103,2019,4,17,22,71,16.32650000
麥寮,EPA110,2019,4,17,22,95,17.48890000
麥寮,EPA110,2019,4,17,22,71,18.35780000
基隆,EPA001,2019,4,17,21,94,27.10710000
基隆,EPA001,2019,4,17,21,70,21.41180000
汐止,EPA002,2019,4,17,21,94,20.89530000
汐止,EPA002,2019,4,17,21,70,19.01570000
萬里,EPA003,2019,4,17,21,94,16.53520000
萬里,EPA003,2019,4,17,21,70,17.84860000
新店,EPA004,2019,4,17,21,94,24.16130000
新店,EPA004,2019,4,17,21,70,24.16150000
土城,EPA005,2019,4,17,21,94,21.66880000
土城,EPA005,2019,4,17,21,70,31.64290000
板橋,EPA006,2019,4,17,21,94,26.24230000
板橋,EPA006,2019,4,17,21,70,51.06010000
新莊,EPA007,2019,4,17,21,94,23.71540000
新莊,EPA007,2019,4,17,21,70,38.99370000
菜寮,EPA008,2019,4,17,21,94,22.79560000
菜寮,EPA008,2019,4,17,21,70,38.99140000
林口,EPA009,2019,4,17,21,94,17.29740000
林口,EPA009,2019,4,17,21,70,51.22950000
淡水,EPA010,2019,4,17,21,94,8.22217000
淡水,EPA010,2019,4,17,21,70,22.33300000
士林,EPA011,2019,4,17,21,94,22.65570000
士林,EPA011,2019,4,17,21,70,22.59930000
中山,EPA012,2019,4,17,21,94,28.69010000
中山,EPA012,2019,4,17,21,70,18.82760000
萬華,EPA013,2019,4,17,21,94,24.48040000
萬華,EPA013,2019,4,17,21,70,22.26120000
古亭,EPA014,2019,4,17,21,94,25.53550000
古亭,EPA014,2019,4,17,21,70,21.67210000
松山,EPA015,2019,4,17,21,94,25.32510000
松山,EPA015,2019,4,17,21,70,19.14020000
大同,EPA016,2019,4,17,21,94,29.28170000
大同,EPA016,2019,4,17,21,70,24.34500000
桃園,EPA017,2019,4,17,21,94,34.49310000
桃園,EPA017,2019,4,17,21,70,27.81180000
大園,EPA018,2019,4,17,21,94,16.24220000
大園,EPA018,2019,4,17,21,70,20.94830000
觀音,EPA019,2019,4,17,21,94,22.13030000
